2009-08-11T06   0.0  2092.0
2009-08-11T07   0.5  2092.5
2009-08-11T08   0.0  2092.5
2009-08-11T09   0.5  2093.0
2009-08-11T10   1.0  2094.0
2009-08-11T11   0.0  2094.0
2009-08-11T12   0.5  2094.5
2009-08-11T13   0.0  2094.5
2009-08-11T14   2.0  2096.5
2009-08-11T15   1.0  2097.5
2009-08-11T16   1.5  2099.0
2009-08-11T17   0.5  2099.5
2009-08-11T18   0.0  2099.5
2009-08-11T19   0.0  2099.5
2009-08-11T20   0.0  2099.5
2009-08-11T21   0.0  2099.5
2009-08-11T22   0.0  2099.5
2009-08-11T23   0.0  2099.5
2009-08-11T24   0.5  2100.0
2009-08-12T01   0.0  2100.0
2009-08-12T02   3.5  2103.5
2009-08-12T03   0.0  2103.5
2009-08-12T04   4.5  2108.0
2009-08-12T05   0.5  2108.5
2009-08-12T06   0.5  2109.0
2009-08-12T07   8.0  2117.0
2009-08-12T08   0.5  2117.5
2009-08-12T09   0.5  2118.0
2009-08-12T10   0.0  2118.0
2009-08-12T11   0.0  2118.0
2009-08-12T12   0.0  2118.0
2009-08-12T13  10.5  2128.5
2009-08-12T14   2.5  2131.0
2009-08-12T15   5.0  2136.0
2009-08-12T16  17.0  2153.0
2009-08-12T17   0.5  2153.5
2009-08-12T18   0.5  2154.0
2009-08-12T19   0.0  2154.0
2009-08-12T20   0.0  2154.0
2009-08-12T21   0.0  2154.0
2009-08-12T22   0.0  2154.0
2009-08-12T23   0.0  2154.0
2009-08-12T24   0.0  2154.0
2009-08-13T01   0.0  2154.0
2009-08-13T02   0.0  2154.0
2009-08-13T03   0.0  2154.0
2009-08-13T04   0.0  2154.0
2009-08-13T05   0.0  2154.0
2009-08-13T06   0.0  2154.0
2009-08-13T07   0.0  2154.0
2009-08-13T08   0.0  2154.0
2009-08-13T09   0.0  2154.0
2009-08-13T10   0.0  2154.0
2009-08-13T11   0.0  2154.0
2009-08-13T12   0.0  2154.0
2009-08-13T13   0.0  2154.0
2009-08-13T14   0.0  2154.0
2009-08-13T15   1.0  2155.0
2009-08-13T16   0.0  2155.0
2009-08-13T17   0.0  2155.0
2009-08-13T18   0.0  2155.0
2009-08-13T19   0.0  2155.0
2009-08-13T20   0.0  2155.0
2009-08-13T21   0.0  2155.0
2009-08-13T22   0.0  2155.0
2009-08-13T23   0.0  2155.0
2009-08-13T24   0.0  2155.0
2009-08-14T01   0.0  2155.0
2009-08-14T02   0.0  2155.0
2009-08-14T03   0.0  2155.0
2009-08-14T04   0.0  2155.0
2009-08-14T05   0.0  2155.0
2009-08-14T06   0.0  2155.0
2009-08-14T07   0.0  2155.0
2009-08-14T08   0.0  2155.0
2009-08-14T09   0.0  2155.0
2009-08-14T10   0.0  2155.0
2009-08-14T11   0.0  2155.0
2009-08-14T12   0.0  2155.0
2009-08-14T13   0.0  2155.0
2009-08-14T14   0.0  2155.0
2009-08-14T15   0.0  2155.0
2009-08-14T16   0.0  2155.0
2009-08-14T17   0.0  2155.0
2009-08-14T18   0.0  2155.0
2009-08-14T19   3.0  2158.0
2009-08-14T20   1.5  2159.5
2009-08-14T21   0.0  2159.5
2009-08-14T22   0.0  2159.5
2009-08-14T23   0.0  2159.5
2009-08-14T24   0.0  2159.5
2009-08-15T01   0.0  2159.5
2009-08-15T02   0.0  2159.5
2009-08-15T03   0.0  2159.5
2009-08-15T04   0.0  2159.5
2009-08-15T05   0.0  2159.5
2009-08-15T06   0.0  2159.5
2009-08-15T07   0.0  2159.5
2009-08-15T08   0.0  2159.5
2009-08-15T09   0.0  2159.5
2009-08-15T10   0.0  2159.5
2009-08-15T11   0.0  2159.5
2009-08-15T12   0.0  2159.5
2009-08-15T13   0.0  2159.5
2009-08-15T14   0.0  2159.5
2009-08-15T15   0.0  2159.5
2009-08-15T16   0.5  2160.0
2009-08-15T17   0.0  2160.0
2009-08-15T18   0.0  2160.0
2009-08-15T19   0.0  2160.0
2009-08-15T20   0.0  2160.0
2009-08-15T21   0.0  2160.0
2009-08-15T22   0.0  2160.0
2009-08-15T23   0.0  2160.0
2009-08-15T24   0.0  2160.0
2009-08-16T01   0.0  2160.0
2009-08-16T02   0.0  2160.0
2009-08-16T03   0.0  2160.0
2009-08-16T04   0.0  2160.0
2009-08-16T05   0.0  2160.0
2009-08-16T06   0.0  2160.0
2009-08-16T07   0.0  2160.0
2009-08-16T08   0.0  2160.0
2009-08-16T09   0.0  2160.0
2009-08-16T10   0.0  2160.0
2009-08-16T11   0.0  2160.0
2009-08-16T12   0.0  2160.0
2009-08-16T13   0.0  2160.0
2009-08-16T14   0.0  2160.0
2009-08-16T15   0.0  2160.0
2009-08-16T16   3.0  2163.0
2009-08-16T17   0.0  2163.0
2009-08-16T18   0.0  2163.0
2009-08-16T19   0.0  2163.0
2009-08-16T20   0.0  2163.0
2009-08-16T21   0.0  2163.0
2009-08-16T22   0.0  2163.0
2009-08-16T23   0.0  2163.0
2009-08-16T24   0.0  2163.0
2009-08-17T01   0.0  2163.0
2009-08-17T02   0.0  2163.0
2009-08-17T03   0.0  2163.0
2009-08-17T04   0.0  2163.0
2009-08-17T05   0.0  2163.0
2009-08-17T06   0.0  2163.0
2009-08-17T07   0.0  2163.0
2009-08-17T08   0.0  2163.0
2009-08-17T09   0.0  2163.0
2009-08-17T10   0.0  2163.0
2009-08-17T11   0.0  2163.0
2009-08-17T12   0.0  2163.0
2009-08-17T13   0.0  2163.0
2009-08-17T14   0.0  2163.0
2009-08-17T15   0.0  2163.0
2009-08-17T16   0.0  2163.0
2009-08-17T17   7.0  2170.0
2009-08-17T18   0.0  2170.0
2009-08-17T19   0.0  2170.0
2009-08-17T20   0.0  2170.0
2009-08-17T21   0.5  2170.5
2009-08-17T22   0.0  2170.5
2009-08-17T23   0.5  2171.0
2009-08-17T24   0.0  2171.0
2009-08-18T01   0.0  2171.0
2009-08-18T02   0.0  2171.0
2009-08-18T03   0.0  2171.0
2009-08-18T04   0.0  2171.0
2009-08-18T05   0.0  2171.0
2009-08-18T06   0.0  2171.0
2009-08-18T07   0.0  2171.0
2009-08-18T08   0.0  2171.0
2009-08-18T09   0.0  2171.0
2009-08-18T10   0.0  2171.0
2009-08-18T11   0.0  2171.0
2009-08-18T12   0.0  2171.0
2009-08-18T13   0.0  2171.0
2009-08-18T14   0.0  2171.0
2009-08-18T15   1.5  2172.5
2009-08-18T16  20.0  2192.5
2009-08-18T17   1.5  2194.0
2009-08-18T18   0.0  2194.0
2009-08-18T19   0.0  2194.0
2009-08-18T20   0.0  2194.0
2009-08-18T21   0.0  2194.0
2009-08-18T22   0.0  2194.0
2009-08-18T23   0.0  2194.0
2009-08-18T24   0.0  2194.0
2009-08-19T01   0.0  2194.0
2009-08-19T02   0.0  2194.0
2009-08-19T03   0.0  2194.0
2009-08-19T04   0.0  2194.0
2009-08-19T05   0.0  2194.0
2009-08-19T06   0.0  2194.0
2009-08-19T07   0.0  2194.0
2009-08-19T08   0.0  2194.0
2009-08-19T09   0.0  2194.0
2009-08-19T10   0.0  2194.0
2009-08-19T11   0.0  2194.0
2009-08-19T12   0.0  2194.0
2009-08-19T13   0.0  2194.0
2009-08-19T14   0.0  2194.0
2009-08-19T15   0.0  2194.0
2009-08-19T16   1.5  2195.5
2009-08-19T17   1.0  2196.5
2009-08-19T18   0.0  2196.5
2009-08-19T19   0.0  2196.5
2009-08-19T20   0.0  2196.5
2009-08-19T21   0.0  2196.5
2009-08-19T22   0.0  2196.5
2009-08-19T23   0.0  2196.5
2009-08-19T24   0.0  2196.5
2009-08-20T01   0.0  2196.5
2009-08-20T02   0.0  2196.5
2009-08-20T03   0.0  2196.5
2009-08-20T04   0.0  2196.5
2009-08-20T05   0.0  2196.5
2009-08-20T06   0.0  2196.5
2009-08-20T07   0.0  2196.5
2009-08-20T08   0.0  2196.5
2009-08-20T09   0.0  2196.5
2009-08-20T10   0.0  2196.5
2009-08-20T11   0.0  2196.5
2009-08-20T12   0.0  2196.5
2009-08-20T13   0.0  2196.5
2009-08-20T14   0.0  2196.5
2009-08-20T15   0.0  2196.5
2009-08-20T16   0.0  2196.5
2009-08-20T17   0.0  2196.5
2009-08-20T18   0.0  2196.5
2009-08-20T19   0.0  2196.5
2009-08-20T20   0.0  2196.5
2009-08-20T21   0.0  2196.5
2009-08-20T22   0.0  2196.5
2009-08-20T23   0.0  2196.5
2009-08-20T24   0.0  2196.5
2009-08-21T01   0.0  2196.5
2009-08-21T02   0.0  2196.5
2009-08-21T03   0.0  2196.5
2009-08-21T04   0.0  2196.5
2009-08-21T05   0.0  2196.5
2009-08-21T06   0.0  2196.5
2009-08-21T07   0.0  2196.5
2009-08-21T08   0.0  2196.5
2009-08-21T09   0.0  2196.5
2009-08-21T10   0.0  2196.5
2009-08-21T11   0.0  2196.5
2009-08-21T12   0.0  2196.5
2009-08-21T13   0.0  2196.5
2009-08-21T14   0.0  2196.5
2009-08-21T15   0.0  2196.5
2009-08-21T16   0.0  2196.5
2009-08-21T17   0.0  2196.5
2009-08-21T18   0.0  2196.5
2009-08-21T19   0.0  2196.5
2009-08-21T20   0.0  2196.5
2009-08-21T21   0.0  2196.5
2009-08-21T22   0.0  2196.5
2009-08-21T23   0.0  2196.5
2009-08-21T24   0.0  2196.5
2009-08-22T01   0.0  2196.5
2009-08-22T02   0.0  2196.5
2009-08-22T03   0.0  2196.5
2009-08-22T04   0.0  2196.5
2009-08-22T05   0.0  2196.5
2009-08-22T06   0.0  2196.5
2009-08-22T07   0.0  2196.5
2009-08-22T08   0.0  2196.5
2009-08-22T09   0.0  2196.5
2009-08-22T10   0.0  2196.5
2009-08-22T11   0.0  2196.5
2009-08-22T12   0.0  2196.5
2009-08-22T13   0.0  2196.5
2009-08-22T14   0.0  2196.5
2009-08-22T15   0.0  2196.5
2009-08-22T16   0.0  2196.5
2009-08-22T17   0.0  2196.5
2009-08-22T18   0.0  2196.5
2009-08-22T19   0.0  2196.5
2009-08-22T20   0.0  2196.5
2009-08-22T21   0.0  2196.5
2009-08-22T22   0.0  2196.5
2009-08-22T23   0.0  2196.5
2009-08-22T24   0.0  2196.5
2009-08-23T01   0.0  2196.5
2009-08-23T02   0.0  2196.5
2009-08-23T03   0.0  2196.5
2009-08-23T04   0.0  2196.5
2009-08-23T05   0.0  2196.5
2009-08-23T06   0.0  2196.5
2009-08-23T07   0.0  2196.5
2009-08-23T08   0.0  2196.5
2009-08-23T09   0.0  2196.5
2009-08-23T10   0.0  2196.5
2009-08-23T11   0.0  2196.5
2009-08-23T12   0.0  2196.5
2009-08-23T13   0.0  2196.5
2009-08-23T14   0.0  2196.5
2009-08-23T15   0.0  2196.5
2009-08-23T16   0.0  2196.5
2009-08-23T17   0.0  2196.5
2009-08-23T18   0.0  2196.5
2009-08-23T19   0.0  2196.5
2009-08-23T20   0.0  2196.5
2009-08-23T21   0.0  2196.5
2009-08-23T22   0.0  2196.5
2009-08-23T23   0.0  2196.5
2009-08-23T24   0.0  2196.5
2009-08-24T01   0.0  2196.5
2009-08-24T02   0.0  2196.5
2009-08-24T03   0.0  2196.5
2009-08-24T04   0.0  2196.5
2009-08-24T05   0.0  2196.5
2009-08-24T06   0.0  2196.5
2009-08-24T07   0.0  2196.5
2009-08-24T08   0.0  2196.5
2009-08-24T09   0.0  2196.5
2009-08-24T10   0.0  2196.5
2009-08-24T11   0.0  2196.5
2009-08-24T12   0.0  2196.5
2009-08-24T13   0.0  2196.5
2009-08-24T14   0.0  2196.5
2009-08-24T15   0.0  2196.5
2009-08-24T16   0.0  2196.5
2009-08-24T17   0.0  2196.5
2009-08-24T18   0.0  2196.5
2009-08-24T19   0.0  2196.5
2009-08-24T20   0.0  2196.5
2009-08-24T21   0.0  2196.5
2009-08-24T22   0.0  2196.5
2009-08-24T23   0.0  2196.5
2009-08-24T24   0.0  2196.5
2009-08-25T01   0.0  2196.5
2009-08-25T02   0.0  2196.5
2009-08-25T03   0.0  2196.5
2009-08-25T04   0.0  2196.5
2009-08-25T05   0.0  2196.5
2009-08-25T06   0.0  2196.5
2009-08-25T07   0.0  2196.5
2009-08-25T08   0.0  2196.5
2009-08-25T09   0.0  2196.5
2009-08-25T10   0.0  2196.5
2009-08-25T11   0.0  2196.5
2009-08-25T12   0.0  2196.5
2009-08-25T13   0.0  2196.5
2009-08-25T14   0.0  2196.5
2009-08-25T15   0.0  2196.5
2009-08-25T16   0.0  2196.5
2009-08-25T17   0.0  2196.5
2009-08-25T18   0.0  2196.5
2009-08-25T19   0.0  2196.5
2009-08-25T20   0.0  2196.5
2009-08-25T21   0.0  2196.5
2009-08-25T22   0.0  2196.5
2009-08-25T23   0.0  2196.5
2009-08-25T24   0.0  2196.5
2009-08-26T01   0.0  2196.5
2009-08-26T02   0.0  2196.5
2009-08-26T03   0.0  2196.5
2009-08-26T04   0.0  2196.5
2009-08-26T05   0.0  2196.5
2009-08-26T06   0.0  2196.5
2009-08-26T07   0.0  2196.5
2009-08-26T08   0.0  2196.5
2009-08-26T09   0.0  2196.5
2009-08-26T10   0.0  2196.5
2009-08-26T11   0.0  2196.5
2009-08-26T12   0.0  2196.5
2009-08-26T13   0.0  2196.5
2009-08-26T14   0.0  2196.5
2009-08-26T15   0.0  2196.5
2009-08-26T16   0.0  2196.5
2009-08-26T17   0.5  2197.0
2009-08-26T18   1.5  2198.5
2009-08-26T19   0.0  2198.5
2009-08-26T20   0.0  2198.5
2009-08-26T21   0.0  2198.5
2009-08-26T22   0.0  2198.5
2009-08-26T23   0.0  2198.5
2009-08-26T24   0.0  2198.5
2009-08-27T01   0.0  2198.5
2009-08-27T02   0.0  2198.5
2009-08-27T03   0.0  2198.5
2009-08-27T04   0.0  2198.5
2009-08-27T05   0.0  2198.5
2009-08-27T06   0.0  2198.5
2009-08-27T07   0.0  2198.5
2009-08-27T08   0.0  2198.5
2009-08-27T09   0.0  2198.5
2009-08-27T10   0.0  2198.5
2009-08-27T11   0.0  2198.5
2009-08-27T12   0.0  2198.5
2009-08-27T13   0.0  2198.5
2009-08-27T14   0.0  2198.5
2009-08-27T15   0.0  2198.5
2009-08-27T16   0.0  2198.5
2009-08-27T17   0.0  2198.5
2009-08-27T18   0.0  2198.5
2009-08-27T19   0.0  2198.5
2009-08-27T20   0.0  2198.5
2009-08-27T21   0.0  2198.5
2009-08-27T22   0.0  2198.5
2009-08-27T23   0.0  2198.5
2009-08-27T24   0.0  2198.5
2009-08-28T01   0.0  2198.5
2009-08-28T02   0.0  2198.5
2009-08-28T03   0.0  2198.5
2009-08-28T04   0.0  2198.5
2009-08-28T05   0.0  2198.5
2009-08-28T06   0.0  2198.5
2009-08-28T07   0.0  2198.5
2009-08-28T08   0.0  2198.5
2009-08-28T09   0.0  2198.5
2009-08-28T10   0.0  2198.5
2009-08-28T11   0.0  2198.5
2009-08-28T12   0.0  2198.5
2009-08-28T13   0.0  2198.5
2009-08-28T14   0.0  2198.5
2009-08-28T15   0.0  2198.5
2009-08-28T16   0.0  2198.5
2009-08-28T17   0.0  2198.5
2009-08-28T18   0.0  2198.5
2009-08-28T19   0.0  2198.5
2009-08-28T20   0.0  2198.5
2009-08-28T21   0.0  2198.5
2009-08-28T22   0.0  2198.5
2009-08-28T23   0.0  2198.5
2009-08-28T24   0.0  2198.5
2009-08-29T01   0.0  2198.5
2009-08-29T02   0.0  2198.5
2009-08-29T03   0.0  2198.5
2009-08-29T04   0.0  2198.5
2009-08-29T05   0.0  2198.5
2009-08-29T06   0.0  2198.5
2009-08-29T07   0.0  2198.5
2009-08-29T08   0.0  2198.5
2009-08-29T09   0.0  2198.5
2009-08-29T10   0.0  2198.5
2009-08-29T11   0.0  2198.5
2009-08-29T12   0.0  2198.5
2009-08-29T13   0.0  2198.5
2009-08-29T14   0.0  2198.5
2009-08-29T15   0.0  2198.5
2009-08-29T16   0.0  2198.5
2009-08-29T17   0.0  2198.5
2009-08-29T18   0.0  2198.5
2009-08-29T19   0.0  2198.5
2009-08-29T20   0.0  2198.5
2009-08-29T21   0.0  2198.5
2009-08-29T22   0.0  2198.5
2009-08-29T23   0.0  2198.5
2009-08-29T24   0.0  2198.5
2009-08-30T01   0.0  2198.5
2009-08-30T02   0.0  2198.5
2009-08-30T03   0.0  2198.5
2009-08-30T04   0.0  2198.5
2009-08-30T05   0.0  2198.5
2009-08-30T06   0.0  2198.5
2009-08-30T07   0.0  2198.5
2009-08-30T08   0.0  2198.5
2009-08-30T09   0.0  2198.5
2009-08-30T10   0.0  2198.5
2009-08-30T11   0.0  2198.5
2009-08-30T12   0.0  2198.5
2009-08-30T13   0.0  2198.5
2009-08-30T14   0.0  2198.5
2009-08-30T15   0.0  2198.5
2009-08-30T16   0.0  2198.5
2009-08-30T17   0.0  2198.5
2009-08-30T18   0.0  2198.5
2009-08-30T19   0.0  2198.5
2009-08-30T20   0.0  2198.5
2009-08-30T21   0.0  2198.5
2009-08-30T22   0.0  2198.5
2009-08-30T23   0.0  2198.5
2009-08-30T24   0.0  2198.5
2009-08-31T01   0.0  2198.5
2009-08-31T02   0.0  2198.5
2009-08-31T03   0.0  2198.5
2009-08-31T04   0.0  2198.5
2009-08-31T05   0.0  2198.5
2009-08-31T06   0.0  2198.5
2009-08-31T07   0.0  2198.5
2009-08-31T08   0.0  2198.5
2009-08-31T09   0.0  2198.5
2009-08-31T10   0.0  2198.5
2009-08-31T11   0.0  2198.5
2009-08-31T12   0.0  2198.5
2009-08-31T13   0.0  2198.5
2009-08-31T14   0.0  2198.5
2009-08-31T15   0.0  2198.5
2009-08-31T16   0.0  2198.5
2009-08-31T17   0.0  2198.5
2009-08-31T18   0.0  2198.5
2009-08-31T19   0.0  2198.5
2009-08-31T20   0.0  2198.5
2009-08-31T21   0.0  2198.5
2009-08-31T22   0.0  2198.5
2009-08-31T23   0.0  2198.5
2009-08-31T24   0.0  2198.5
